id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2770604410,20141029T000000,608000.000000,3,2.500000,1760,1472,3.000000,0,0,3,8,1640,120,2006,0,98119,47.647300,-122.374000,1760,5400
2473440070,20150320T000000,270000.000000,3,2.250000,1500,7410,1.000000,0,0,4,7,1500,0,1973,0,98058,47.459700,-122.162000,1750,7990
6798100690,20150420T000000,718000.000000,5,2.750000,3250,8100,2.000000,0,0,3,8,3250,0,2014,0,98125,47.713300,-122.311000,1270,8100
8645540290,20141126T000000,358000.000000,5,2.500000,2390,8775,1.000000,0,0,4,7,1270,1120,1980,0,98058,47.463900,-122.170000,1800,8000
4302201045,20140528T000000,150000.000000,3,1.000000,820,7680,1.500000,0,0,3,6,820,0,1910,0,98106,47.528000,-122.359000,1470,6912
1953400570,20150324T000000,339000.000000,3,2.000000,1979,8470,1.000000,0,2,4,7,1329,650,1956,0,98198,47.391200,-122.301000,1650,8591
8092501240,20140701T000000,219950.000000,3,1.500000,1620,9310,1.000000,0,0,4,7,1620,0,1967,0,98042,47.366500,-122.107000,1610,10640
2112700895,20150326T000000,276000.000000,2,1.000000,720,4000,1.000000,0,0,3,6,720,0,1918,0,98106,47.534600,-122.353000,1630,4000
2215450150,20140530T000000,322000.000000,4,2.500000,2280,7200,2.000000,0,0,3,8,2280,0,1994,0,98030,47.382900,-122.207000,2250,7200
1523069022,20150506T000000,300000.000000,3,1.500000,1630,82764,1.000000,0,0,4,6,1630,0,1948,0,98027,47.474300,-122.026000,1680,199069
8078450340,20150211T000000,550000.000000,4,2.500000,2090,6926,2.000000,0,0,3,8,2090,0,1990,0,98074,47.633900,-122.022000,2000,7151
1781500435,20140820T000000,260000.000000,3,1.750000,1580,7344,1.000000,0,0,5,7,1580,0,1911,0,98126,47.525600,-122.380000,1580,6207
626059220,20150506T000000,532500.000000,4,2.000000,2220,23750,1.000000,0,0,3,7,2220,0,1963,0,98011,47.775900,-122.214000,2650,21167
7215721570,20150505T000000,570000.000000,3,2.500000,1910,4941,2.000000,0,0,3,8,1910,0,1999,0,98075,47.598900,-122.016000,1910,4941
2126049290,20150220T000000,522500.000000,4,3.000000,2370,8154,1.000000,0,0,3,7,1380,990,1977,0,98125,47.725800,-122.306000,2100,8148
3052700245,20150325T000000,750000.000000,4,2.000000,2640,5000,2.000000,0,0,3,7,2040,600,1949,0,98117,47.678000,-122.375000,1330,5000
3299610240,20150429T000000,870000.000000,4,2.500000,3240,7621,2.000000,0,2,3,9,3240,0,2003,0,98075,47.564100,-122.032000,4610,7150
3157600240,20140903T000000,540000.000000,3,2.500000,2520,5000,3.000000,0,0,3,9,2520,0,1990,0,98106,47.566400,-122.359000,1130,5000
6169901006,20140715T000000,600000.000000,2,1.000000,1180,2160,1.000000,0,1,3,7,940,240,1909,0,98119,47.631300,-122.368000,2700,5400
3599600276,20141106T000000,215500.000000,3,2.000000,1380,9000,2.000000,0,0,2,7,1380,0,1946,1982,98001,47.261300,-122.248000,1460,9732
3223069065,20140917T000000,400000.000000,2,1.750000,1800,224769,1.000000,0,0,3,7,1420,380,1950,2008,98038,47.432700,-122.060000,1620,112384
1732800184,20140508T000000,499000.000000,2,1.500000,1110,957,2.000000,0,0,3,8,930,180,2005,0,98119,47.631900,-122.362000,1680,1104
8078550320,20150326T000000,290000.000000,3,2.000000,1260,7346,1.000000,0,0,3,7,1260,0,1987,0,98031,47.403400,-122.176000,1460,7363
1773100315,20140827T000000,445000.000000,4,2.500000,2170,6000,2.000000,0,0,3,7,1630,540,2008,0,98106,47.558900,-122.365000,1720,5668
1964700054,20141222T000000,975000.000000,3,2.500000,1660,1344,3.000000,0,0,3,8,1660,0,2008,0,98102,47.644000,-122.327000,1750,2040
3693901801,20150505T000000,575000.000000,3,2.000000,940,5000,1.000000,0,0,3,7,880,60,1941,0,98117,47.677100,-122.398000,1420,5000
8687800150,20141120T000000,294000.000000,3,2.000000,1650,11256,1.000000,0,0,4,7,1250,400,1957,0,98168,47.470700,-122.260000,1860,11256
3066410080,20140917T000000,590000.000000,3,2.500000,2520,10223,2.000000,0,0,3,10,2520,0,1988,0,98074,47.631000,-122.042000,2630,10091
2061100390,20140721T000000,475000.000000,2,2.000000,1440,3720,1.500000,0,0,3,7,1440,0,1983,0,98115,47.690200,-122.325000,1490,4308
3125079062,20150426T000000,589000.000000,3,2.500000,2660,206480,1.000000,0,0,3,8,2660,0,1989,0,98024,47.604200,-121.956000,2660,206736
8151600610,20140522T000000,235750.000000,2,1.000000,740,11250,1.000000,0,0,2,6,740,0,1938,0,98146,47.503600,-122.362000,1390,11250
5066400564,20140929T000000,199129.000000,3,1.000000,860,33664,1.000000,0,0,4,6,860,0,1955,0,98001,47.295000,-122.275000,1290,18287
3881900445,20140709T000000,399950.000000,5,2.750000,1970,5400,1.000000,0,0,3,7,1320,650,1986,0,98144,47.586800,-122.308000,1280,2150
5014600240,20140814T000000,682000.000000,5,2.750000,2760,5000,2.000000,0,0,3,9,2760,0,2005,0,98059,47.539000,-122.188000,2870,5030
5451210100,20150423T000000,938000.000000,4,2.500000,2410,9886,1.000000,0,0,5,8,1990,420,1975,0,98040,47.535100,-122.223000,2530,10658
1016000080,20141125T000000,345000.000000,3,1.000000,1620,10610,1.000000,0,0,4,6,1620,0,1958,0,98059,47.474000,-122.125000,1680,10795
1450000210,20150128T000000,179500.000000,3,1.000000,900,8100,1.000000,0,0,4,6,900,0,1959,0,98002,47.286600,-122.221000,1000,7830
7140800100,20141014T000000,125000.000000,3,1.000000,920,7276,1.000000,0,0,4,6,920,0,1961,0,98002,47.285000,-122.211000,1120,7276
6181420200,20141120T000000,272000.000000,4,2.500000,2789,3960,2.000000,0,0,3,7,2789,0,2007,0,98001,47.305900,-122.280000,2547,3960
4473400155,20150417T000000,1137500.000000,4,3.500000,3160,4200,2.000000,0,4,3,8,2180,980,1999,0,98144,47.596300,-122.292000,2180,5200
5167000140,20140711T000000,1480000.000000,3,3.250000,3700,2264,2.000000,0,0,3,11,2280,1420,1998,0,98033,47.665300,-122.205000,3930,2567
5451200110,20141204T000000,1075000.000000,4,2.500000,3000,10920,1.000000,0,0,4,8,1550,1450,1969,0,98040,47.534700,-122.227000,2380,10920
5072300100,20140718T000000,470000.000000,4,2.250000,3380,9900,1.000000,0,2,4,8,1690,1690,1969,0,98166,47.443800,-122.340000,2390,9900
8151600900,20141112T000000,445000.000000,5,3.000000,2420,11250,2.000000,0,0,3,8,2420,0,2013,0,98146,47.508200,-122.362000,1510,9950
5453700020,20140825T000000,910000.000000,3,2.250000,2180,9865,1.000000,0,0,4,8,1660,520,1966,0,98040,47.535800,-122.235000,2600,10034
4353700200,20141203T000000,501000.000000,2,1.750000,1810,7523,1.000000,0,0,3,8,1170,640,1962,1980,98027,47.569500,-122.087000,2090,7523
3832060120,20150316T000000,280000.000000,4,2.500000,2200,5893,2.000000,0,0,3,7,2200,0,2008,0,98042,47.333300,-122.055000,2200,5757
4151800375,20141204T000000,660000.000000,2,1.000000,960,6263,1.000000,0,1,4,6,960,0,1942,0,98033,47.664600,-122.202000,1460,6054
1041440360,20150105T000000,299999.000000,4,2.500000,1981,4828,2.000000,0,0,3,8,1981,0,2013,0,98092,47.325200,-122.167000,1981,3783
7533800295,20140819T000000,1750000.000000,4,3.250000,3460,7749,2.000000,0,1,3,10,3020,440,1950,1998,98115,47.684900,-122.273000,3030,8680
3278611600,20140714T000000,379900.000000,3,2.500000,1800,2791,2.000000,0,0,3,8,1800,0,2011,0,98126,47.544200,-122.371000,1580,2617
9222400605,20141115T000000,842500.000000,5,4.000000,2980,4500,1.500000,0,0,3,7,2070,910,1921,0,98115,47.673600,-122.323000,1560,4225
7347600507,20140623T000000,235000.000000,4,1.750000,1450,8891,1.500000,0,0,3,7,1180,270,1962,0,98168,47.478000,-122.278000,1450,9013
9547205180,20140613T000000,696000.000000,3,2.500000,2300,3060,1.500000,0,0,3,8,1510,790,1930,2002,98115,47.682700,-122.310000,1590,3264
9523100730,20140523T000000,580000.000000,3,2.500000,1620,1173,3.000000,0,4,3,8,1470,150,2008,0,98103,47.668100,-122.355000,1620,1505
6056110200,20140929T000000,555000.000000,3,3.500000,2100,2479,2.000000,0,0,3,9,1450,650,2011,0,98118,47.562000,-122.292000,1800,2457
7418700050,20140528T000000,299000.000000,3,1.000000,1390,9624,1.500000,0,0,4,7,1390,0,1954,0,98155,47.775800,-122.301000,1440,9624
5608010050,20141229T000000,920000.000000,4,2.500000,3550,10233,2.000000,0,0,3,9,3550,0,1996,0,98027,47.549900,-122.100000,3310,9157
9212900820,20140828T000000,393820.000000,2,2.000000,1170,8251,1.000000,0,0,3,7,1170,0,1941,0,98115,47.687300,-122.291000,1360,6798
1423900580,20140625T000000,280000.000000,3,1.750000,1230,8250,1.000000,0,0,3,7,1230,0,1966,0,98058,47.452600,-122.176000,1250,8250
4309700190,20140724T000000,725000.000000,4,2.500000,3300,28433,2.000000,0,0,3,9,3300,0,1998,0,98059,47.507200,-122.112000,3550,26386
8121200710,20150123T000000,480000.000000,3,2.250000,1950,8892,2.000000,0,0,3,8,1950,0,1983,0,98052,47.721300,-122.110000,1900,8750
643300040,20141104T000000,481000.000000,4,1.750000,1920,9500,1.000000,0,0,4,7,1470,450,1966,0,98006,47.568300,-122.177000,1820,10091
4074300150,20150417T000000,460000.000000,4,1.750000,1560,7200,1.000000,0,0,3,6,860,700,1943,0,98115,47.700100,-122.279000,1420,7200
7116500705,20150129T000000,156000.000000,2,1.000000,920,5889,1.000000,0,0,4,6,920,0,1950,0,98002,47.301200,-122.218000,1210,6180
1972200555,20140714T000000,610000.000000,3,1.750000,1630,1500,3.000000,0,0,3,8,1630,0,2014,0,98103,47.653600,-122.354000,1570,1335
1105000296,20141229T000000,230000.000000,2,1.000000,720,5913,1.000000,0,0,3,6,720,0,1920,0,98118,47.544700,-122.270000,1560,6600
522059013,20140612T000000,173000.000000,2,1.000000,820,10450,1.000000,0,0,4,7,820,0,1965,0,98055,47.426100,-122.199000,1240,11200
1997200245,20140714T000000,540000.000000,2,1.750000,1460,4800,1.000000,0,0,5,7,850,610,1950,0,98103,47.692800,-122.339000,2050,5592
8121500060,20140807T000000,715000.000000,4,2.250000,2460,40635,1.000000,0,0,5,8,2460,0,1968,0,98053,47.662700,-122.032000,2250,40635
2937300040,20141215T000000,942990.000000,4,2.500000,3570,6218,2.000000,0,0,3,9,3570,0,2014,0,98052,47.704600,-122.123000,3230,5972
6821101870,20140505T000000,524000.000000,3,1.750000,1560,5520,1.000000,0,0,4,6,780,780,1944,0,98199,47.651500,-122.399000,1470,6000
2395710020,20140807T000000,369000.000000,4,2.750000,2420,6495,2.000000,0,0,3,8,2420,0,2005,0,98038,47.377100,-122.029000,2420,6200
6617500085,20150422T000000,500000.000000,4,2.500000,2900,5760,1.000000,0,0,4,8,1660,1240,1959,0,98118,47.550000,-122.272000,2250,6098
8944320280,20150402T000000,336000.000000,3,2.500000,2110,4549,2.000000,0,0,4,8,2110,0,1989,0,98042,47.388500,-122.154000,2110,4030
3362400094,20141203T000000,550000.000000,3,2.250000,1540,1005,3.000000,0,0,3,8,1540,0,2008,0,98103,47.682700,-122.346000,1510,1501
8691390460,20140616T000000,699850.000000,4,3.500000,2690,6164,2.000000,0,0,3,9,2690,0,2002,0,98075,47.599000,-121.973000,2910,5000
8682291680,20150317T000000,558000.000000,2,1.750000,1930,4601,1.000000,0,0,3,8,1930,0,2006,0,98053,47.719600,-122.022000,1670,4500
9232400055,20140917T000000,279200.000000,1,1.000000,640,6350,1.000000,0,0,3,5,640,0,1939,0,98117,47.697600,-122.359000,1270,6350
629800540,20140909T000000,1500000.000000,4,4.250000,5020,26319,2.000000,0,0,3,12,5020,0,1998,0,98074,47.600800,-122.010000,4930,26319
1705400055,20140719T000000,519000.000000,4,1.000000,1640,6305,1.500000,0,0,5,6,1640,0,1907,0,98118,47.556300,-122.280000,1590,4816
1226059105,20140827T000000,545000.000000,4,2.250000,2390,40510,1.000000,0,0,4,8,2390,0,1969,0,98072,47.756600,-122.113000,3200,36989
4134300175,20150417T000000,1851000.000000,4,2.500000,4120,14866,1.000000,1,4,3,8,2070,2050,1965,0,98006,47.557100,-122.193000,3620,19729
9187200345,20140709T000000,599000.000000,7,2.500000,2580,5750,1.000000,0,0,4,7,1880,700,1901,0,98122,47.602500,-122.294000,2280,5750
381000110,20141107T000000,599950.000000,4,1.750000,2720,7810,1.000000,0,0,3,8,1510,1210,1952,0,98115,47.678800,-122.283000,2120,7315
6788200295,20140612T000000,620000.000000,2,1.000000,1430,3000,1.500000,0,0,3,7,1300,130,1929,0,98112,47.641500,-122.303000,1750,4000
4083800340,20150402T000000,462000.000000,5,2.000000,1380,4300,1.500000,0,0,3,7,1380,0,1916,0,98103,47.664700,-122.337000,1830,3800
8700110020,20140917T000000,273000.000000,3,2.500000,1650,5994,2.000000,0,0,4,7,1650,0,1989,0,98030,47.360300,-122.190000,1930,6666
5459500165,20140708T000000,623000.000000,3,1.750000,2050,16313,1.000000,0,0,2,8,2050,0,1973,0,98040,47.574300,-122.212000,3180,10264
7202430060,20150122T000000,780000.000000,3,2.500000,2610,7567,2.000000,0,0,3,9,2610,0,1997,0,98052,47.665400,-122.137000,2610,8458
3735900545,20140523T000000,449950.000000,3,2.000000,1560,4080,2.000000,0,0,3,7,1560,0,1923,1982,98115,47.689200,-122.319000,1900,4080
3449900090,20150410T000000,454200.000000,4,2.500000,2630,5379,2.000000,0,0,3,8,2630,0,2004,0,98059,47.497700,-122.163000,2630,5379
3905100630,20140716T000000,500000.000000,3,2.250000,1710,4561,2.000000,0,0,4,8,1710,0,1994,0,98029,47.569100,-122.004000,1810,4770
7203100120,20140616T000000,680000.000000,4,2.750000,2500,4950,2.000000,0,0,3,8,2500,0,2010,0,98053,47.696400,-122.017000,2500,4950
4178500580,20150505T000000,339950.000000,4,2.250000,2200,7150,2.000000,0,0,4,7,2200,0,1990,0,98042,47.359500,-122.089000,1740,7150
1689400375,20140805T000000,1450000.000000,4,3.250000,3100,3900,2.000000,0,2,5,9,2090,1010,1923,0,98109,47.638500,-122.348000,2110,3900
6891100590,20150302T000000,750000.000000,4,2.750000,2810,5497,2.000000,0,0,3,9,2810,0,2011,0,98052,47.708100,-122.116000,2990,5842
1026069061,20150129T000000,682000.000000,4,2.500000,3600,203425,2.000000,0,0,3,9,3400,200,1979,0,98077,47.759700,-122.018000,3150,202989
1917300105,20150414T000000,216500.000000,3,1.000000,1170,9000,1.000000,0,0,4,6,1170,0,1918,0,98022,47.210900,-121.987000,1280,8160
8857600680,20150313T000000,285900.000000,5,1.500000,1690,7725,1.500000,0,0,4,7,1690,0,1961,0,98032,47.385900,-122.288000,1690,7739
7137950720,20150304T000000,339100.000000,4,2.500000,2350,10655,2.000000,0,0,3,8,2350,0,1992,0,98092,47.328400,-122.171000,2210,7028
7436600090,20150102T000000,287000.000000,4,1.500000,1300,10050,1.500000,0,0,3,7,1300,0,1963,0,98059,47.489900,-122.116000,1730,10050
3797000680,20141125T000000,549000.000000,3,2.000000,1340,3000,2.000000,0,0,5,7,1340,0,1905,0,98103,47.685700,-122.349000,1120,3000
3904900230,20140716T000000,520000.000000,3,2.250000,1850,10855,1.000000,0,0,3,8,1370,480,1985,0,98029,47.569600,-122.020000,1850,8209
8856920550,20150319T000000,378000.000000,3,2.500000,2130,8404,2.000000,0,0,3,8,2130,0,1991,0,98058,47.462300,-122.130000,2130,8404
2291400350,20140826T000000,317000.000000,3,2.250000,1358,1204,3.000000,0,0,3,7,1358,0,2007,0,98133,47.705400,-122.346000,1358,1196
1193000115,20150429T000000,708000.000000,2,1.000000,1120,5250,1.000000,0,0,3,7,950,170,1938,0,98199,47.649600,-122.392000,1510,5250
8155870200,20140522T000000,349900.000000,4,2.500000,2052,3723,2.000000,0,0,3,8,2052,0,2014,0,98003,47.282400,-122.295000,2052,5250
6145600410,20140711T000000,290000.000000,2,1.000000,840,3844,1.000000,0,0,4,6,840,0,1919,0,98133,47.704800,-122.347000,1040,3844
5381000048,20150427T000000,110000.000000,2,1.000000,790,8250,1.000000,0,0,3,6,790,0,1947,0,98188,47.452300,-122.286000,900,8250
603001050,20140723T000000,230000.000000,2,1.000000,1430,4000,1.000000,0,0,3,7,930,500,1949,0,98118,47.523300,-122.284000,1110,4000
5315100784,20150424T000000,1199500.000000,4,2.500000,3240,13044,2.000000,0,0,4,9,3240,0,1984,0,98040,47.582500,-122.242000,2920,13044
2475900170,20150429T000000,303000.000000,4,1.000000,2300,9583,1.000000,0,0,3,6,1220,1080,1928,0,98024,47.567100,-121.890000,1200,11325
765000060,20140827T000000,342000.000000,4,2.000000,1570,11200,1.000000,0,0,3,7,1120,450,1959,0,98011,47.757300,-122.217000,1570,11200
6791400100,20140910T000000,353000.000000,4,2.500000,2210,13721,2.000000,0,0,3,8,2210,0,2009,0,98042,47.312200,-122.039000,1850,12951
123079023,20141124T000000,356000.000000,2,1.000000,1430,365904,1.000000,0,0,3,7,1010,420,1991,0,98065,47.513000,-121.857000,2300,253519
8024200625,20150205T000000,414500.000000,3,1.000000,1050,6002,1.000000,0,0,3,7,840,210,1941,0,98115,47.698800,-122.316000,1180,6003
163000010,20140702T000000,330000.000000,4,2.500000,2105,6093,2.000000,0,0,3,8,2105,0,2003,0,98042,47.353100,-122.147000,1930,8022
8670000060,20140827T000000,535000.000000,4,2.500000,2710,12138,1.000000,0,0,3,8,1700,1010,1968,0,98155,47.765700,-122.290000,2390,10052
2810100040,20140507T000000,485000.000000,3,2.000000,1610,4160,1.000000,0,0,4,7,1010,600,1917,0,98136,47.542100,-122.388000,1040,4400
3224510080,20141120T000000,805000.000000,4,3.000000,3350,23781,1.000000,0,0,4,9,2020,1330,1979,0,98006,47.560000,-122.132000,2870,12036
9551200270,20140825T000000,1000000.000000,5,3.000000,3350,9450,2.000000,0,0,5,8,2180,1170,1912,1980,98103,47.670500,-122.340000,2660,4500
9241900115,20150324T000000,1100000.000000,4,3.000000,3320,5760,2.000000,0,0,3,9,2120,1200,1954,2007,98199,47.647400,-122.389000,2400,6144
513000585,20140707T000000,631500.000000,4,2.000000,2530,5650,1.500000,0,0,4,8,1910,620,1910,0,98116,47.577800,-122.382000,1310,5750
2397101606,20141208T000000,2630000.000000,6,4.750000,5540,7200,2.500000,0,2,4,11,3950,1590,1909,0,98119,47.636100,-122.366000,2930,7200
3398800055,20141119T000000,2400000.000000,4,3.750000,4090,24825,2.000000,0,0,4,11,3400,690,1926,0,98102,47.633800,-122.319000,3910,11500
7936000403,20140609T000000,568000.000000,3,1.750000,2050,3520,1.000000,0,0,4,7,1070,980,1977,0,98136,47.553600,-122.399000,2050,16083
1959700445,20140725T000000,1300000.000000,4,1.750000,4060,5500,2.000000,0,0,5,9,2660,1400,1924,0,98102,47.643700,-122.321000,3320,5500
1126069045,20140620T000000,1135000.000000,6,4.250000,6900,244716,2.000000,0,0,4,9,4820,2080,2002,0,98077,47.750600,-122.012000,4170,266587
8820900029,20140610T000000,700000.000000,5,2.750000,3100,9825,2.000000,0,2,4,8,3100,0,1950,1982,98125,47.718800,-122.281000,2120,8400
9262800002,20140708T000000,232000.000000,3,1.500000,1460,15000,1.000000,0,0,3,7,1460,0,1966,0,98001,47.318200,-122.271000,1510,15000
2551500220,20140815T000000,330000.000000,3,1.000000,1040,11900,1.000000,0,0,5,6,1040,0,1972,0,98070,47.433200,-122.446000,1250,9600
7202350060,20140908T000000,475000.000000,3,2.500000,1690,2890,2.000000,0,0,3,7,1690,0,2004,0,98053,47.680200,-122.031000,1690,2730
5070000100,20140711T000000,205000.000000,3,1.500000,1820,8585,1.000000,0,0,4,7,1820,0,1962,0,98055,47.447900,-122.213000,1740,10088
2877101031,20140702T000000,512031.000000,3,1.750000,1540,3000,1.000000,0,2,3,7,770,770,1920,0,98117,47.676900,-122.360000,1420,4200
9542840410,20141108T000000,313999.000000,4,2.250000,1870,4198,2.000000,0,0,3,7,1870,0,2008,0,98038,47.365700,-122.021000,1870,4184
6822100030,20140528T000000,589000.000000,3,1.000000,1110,6000,1.500000,0,0,5,7,1110,0,1932,0,98199,47.649600,-122.403000,1420,6000
3278600320,20140723T000000,465000.000000,3,2.500000,2150,4084,2.000000,0,0,3,8,2150,0,2007,0,98126,47.548800,-122.372000,1750,2385
5100403806,20150407T000000,467000.000000,3,2.500000,1425,1179,3.000000,0,0,3,8,1425,0,2008,0,98125,47.696300,-122.318000,1285,1253
1022069058,20141009T000000,449500.000000,4,2.000000,2430,199940,1.000000,0,0,3,8,1310,1120,1961,0,98038,47.411600,-122.029000,2220,150282
1556200205,20141118T000000,774900.000000,5,1.000000,1750,3861,1.500000,0,0,3,7,1750,0,1903,0,98122,47.607500,-122.295000,1700,4255
23500180,20140505T000000,570000.000000,3,2.250000,2010,6000,1.000000,0,0,3,8,1330,680,1975,0,98052,47.691200,-122.115000,2080,8260
2791500280,20141119T000000,246000.000000,3,2.500000,1650,6675,1.000000,0,0,3,8,1290,360,1990,0,98023,47.289900,-122.372000,1880,6675
8682282070,20150112T000000,920000.000000,3,3.500000,2800,7694,1.000000,0,0,3,9,2800,0,2005,0,98053,47.709500,-122.022000,2420,7694
2387000110,20141110T000000,898000.000000,2,1.750000,1490,9874,1.000000,0,0,4,7,1490,0,1963,0,98004,47.624600,-122.199000,2280,9869
8813400165,20140819T000000,675000.000000,4,2.000000,1890,5188,1.500000,0,0,4,7,1670,220,1940,0,98105,47.663300,-122.287000,1800,4848
1682000280,20150319T000000,240000.000000,3,1.750000,1100,7373,1.000000,0,0,4,7,1100,0,1968,0,98092,47.312400,-122.183000,1430,8415
7696630080,20140506T000000,197000.000000,3,1.750000,1690,7735,1.000000,0,0,4,7,1060,630,1976,0,98001,47.332400,-122.280000,1580,7503
8805900065,20141112T000000,1160000.000000,5,3.250000,4290,7019,2.500000,0,0,4,10,3590,700,1927,0,98112,47.643900,-122.302000,1920,4000
5101402435,20140603T000000,312000.000000,3,2.250000,1540,5338,1.000000,0,0,5,7,770,770,1954,0,98115,47.694200,-122.304000,1680,6525
1112700060,20150311T000000,399900.000000,3,1.750000,1260,12750,1.000000,0,0,3,7,1260,0,1979,0,98034,47.728900,-122.233000,1460,7865
8857320030,20141107T000000,515000.000000,3,2.000000,1810,2738,2.000000,0,0,4,9,1810,0,1979,0,98008,47.611200,-122.115000,1760,2754
200350070,20140602T000000,559900.000000,3,2.750000,2930,5569,1.000000,0,0,3,9,1860,1070,2004,0,98072,47.764800,-122.164000,2580,11045
925049318,20140811T000000,475000.000000,3,1.750000,1550,4054,1.500000,0,0,4,7,1550,0,1926,0,98115,47.674300,-122.301000,1510,3889
522059172,20140814T000000,220000.000000,3,1.000000,1460,10200,1.000000,0,0,4,7,1460,0,1957,0,98055,47.423800,-122.197000,1460,8500
3905081350,20150109T000000,560000.000000,4,2.750000,1950,6192,2.000000,0,0,3,8,1950,0,1992,0,98029,47.569800,-121.999000,2040,5441
1934800087,20140626T000000,446000.000000,2,1.500000,1370,1221,2.000000,0,0,3,8,1080,290,2008,0,98122,47.603900,-122.307000,1560,2081
1774000720,20140620T000000,425000.000000,3,2.250000,1790,10209,1.000000,0,0,3,7,1290,500,1967,0,98072,47.749200,-122.086000,1840,9900
9493200010,20140623T000000,347000.000000,3,1.000000,1270,8400,1.000000,0,0,3,7,1270,0,1955,0,98011,47.760400,-122.198000,1390,8400
7686202275,20141209T000000,219950.000000,3,1.000000,1210,8000,1.000000,0,0,3,6,1210,0,1954,0,98198,47.421100,-122.314000,1430,8000
3131201290,20150317T000000,900000.000000,4,2.500000,2660,3672,2.000000,0,0,5,8,1800,860,1910,0,98105,47.660900,-122.324000,1510,3825
5016003230,20150218T000000,169317.000000,2,1.000000,790,4000,1.000000,0,2,3,7,790,0,1908,0,98112,47.624800,-122.301000,1700,4200
8562600190,20140623T000000,550000.000000,3,1.750000,1840,8086,1.000000,0,0,4,8,1840,0,1964,0,98052,47.670000,-122.155000,1840,8060
4039700090,20140923T000000,643403.000000,3,2.500000,2350,9648,1.000000,0,0,4,9,2350,0,1966,0,98008,47.615600,-122.108000,2320,10512
1545804820,20141111T000000,240000.000000,3,1.750000,1380,7500,1.000000,0,0,3,7,1380,0,1988,0,98038,47.362800,-122.045000,1530,7500
3276980120,20141028T000000,275000.000000,3,2.250000,1820,9766,1.000000,0,0,4,7,1450,370,1987,0,98031,47.397000,-122.203000,1860,8236
8945300090,20140811T000000,205950.000000,3,1.000000,1490,8239,1.000000,0,0,4,6,1490,0,1963,0,98023,47.306000,-122.370000,1200,8470
8151600973,20150406T000000,375000.000000,4,2.500000,2510,7245,2.000000,0,0,3,9,2510,0,2007,0,98146,47.509600,-122.363000,1830,8900
3971700580,20150303T000000,385000.000000,3,1.750000,1930,14389,1.000000,0,0,3,7,1130,800,1963,1998,98155,47.773300,-122.317000,1730,14378
2911700010,20150303T000000,1080000.000000,3,2.500000,2240,21477,2.000000,0,2,3,8,2240,0,1995,0,98006,47.574500,-122.180000,2930,21569
6131600255,20141222T000000,202500.000000,3,2.000000,1540,8316,1.000000,0,0,5,6,1540,0,1954,0,98002,47.323000,-122.216000,1250,8316
2607730490,20140922T000000,417000.000000,3,2.250000,1840,11403,2.000000,0,0,3,8,1840,0,1993,0,98045,47.486200,-121.797000,2150,11403
8825900245,20141209T000000,678940.000000,5,2.250000,2610,4080,2.000000,0,0,5,7,1750,860,1909,0,98115,47.675700,-122.309000,2160,4080
5104200470,20150325T000000,436000.000000,5,3.000000,2720,9856,2.000000,0,0,4,8,2720,0,1969,0,98059,47.477800,-122.146000,1420,9685
4178300040,20150219T000000,841000.000000,4,2.500000,3080,13870,2.000000,0,0,4,9,3080,0,1981,0,98007,47.619700,-122.149000,2920,12221
3388110230,20140729T000000,179000.000000,4,1.750000,1790,7175,1.500000,0,0,3,6,1410,380,1900,0,98168,47.496300,-122.318000,1790,8417
1438700040,20140825T000000,1321620.000000,5,2.750000,2410,19447,2.000000,0,2,3,10,2290,120,1968,0,98040,47.554900,-122.211000,2980,19447
3276940100,20140522T000000,1000000.000000,4,3.000000,4260,18687,2.000000,0,0,3,11,4260,0,1996,0,98075,47.587400,-121.982000,3490,16772
3625059071,20150108T000000,899000.000000,4,2.250000,2290,40946,1.000000,0,3,4,8,1550,740,1960,0,98008,47.616000,-122.103000,2790,20076
4324210120,20140527T000000,282000.000000,3,2.500000,1680,15711,1.000000,0,0,3,7,1240,440,1994,0,98031,47.423000,-122.171000,1420,8588
6705800040,20140516T000000,551000.000000,2,2.000000,2260,9604,1.000000,0,0,3,9,2260,0,1990,0,98011,47.771800,-122.208000,2260,10747
6329000190,20140729T000000,750000.000000,4,1.750000,2520,21834,1.000000,1,4,3,8,1420,1100,1960,0,98146,47.499600,-122.378000,1700,8100
3295450050,20150109T000000,322000.000000,4,2.500000,1950,4553,2.000000,0,0,3,7,1950,0,2000,0,98056,47.506600,-122.175000,1780,4598
251300260,20140515T000000,255000.000000,4,2.500000,2070,7800,2.000000,0,0,3,8,2070,0,1989,0,98003,47.348700,-122.315000,1950,7815
3959400645,20150107T000000,605000.000000,5,3.000000,3670,9600,1.000000,0,1,3,8,1980,1690,1955,0,98108,47.564800,-122.316000,1730,4933
3874400380,20150316T000000,445000.000000,3,2.500000,1740,22089,1.000000,0,0,4,8,1130,610,1977,0,98070,47.394800,-122.435000,2000,24925
6071300030,20140624T000000,464500.000000,3,1.750000,1150,10466,1.000000,0,0,5,7,1150,0,1959,0,98006,47.553100,-122.177000,1350,10384
1862900160,20140703T000000,265900.000000,3,2.000000,1180,7793,1.000000,0,0,4,7,1180,0,1992,0,98031,47.405300,-122.181000,1720,7793
