Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmolKg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
3,75,051.0 085.0,19-4903CR-HY-061-0354-05100850-0125A-7,125,8.790000,33.398000,,25.899000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.000000,8.790000,8.780000,33.398000,25.890000,211.700000,0.320000,,,,,,,,,,126,,,,,,,,
3,76,051.0 085.0,19-4903CR-HY-061-0354-05100850-0150A-7,150,8.370000,33.605000,,26.126000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.000000,8.370000,8.350000,33.605000,26.120000,190.500000,0.380000,,,,,,,,,,151,,,,,,,,
3,77,051.0 085.0,19-4903CR-HY-061-0354-05100850-0191A-3,191,7.710000,33.820000,,26.392000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,191.000000,7.710000,7.690000,33.820000,26.390000,165.700000,0.450000,,,,,,,,,,192,,,,,,,,
3,78,051.0 085.0,19-4903CR-HY-061-0354-05100850-0200A-7,200,7.580000,33.844000,,26.430000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.000000,7.580000,7.560000,33.844000,26.430000,162.300000,0.460000,,,,,,,,,,201,,,,,,,,
3,79,051.0 085.0,19-4903CR-HY-061-0354-05100850-0250A-7,250,6.930000,33.926000,,26.586000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.000000,6.930000,6.910000,33.926000,26.580000,148.000000,0.540000,,,,,,,,,,252,,,,,,,,
3,80,051.0 085.0,19-4903CR-HY-061-0354-05100850-0290A-3,290,6.470000,33.930000,,26.651000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,290.000000,6.470000,6.440000,33.930000,26.650000,142.200000,0.600000,,,,,,,,,,292,,,,,,,,
3,81,051.0 085.0,19-4903CR-HY-061-0354-05100850-0300A-7,300,6.370000,33.941000,,26.672000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.000000,6.370000,6.340000,33.941000,26.670000,140.200000,0.610000,,,,,,,,,,302,,,,,,,,
3,82,051.0 085.0,19-4903CR-HY-061-0354-05100850-0400A-7,400,5.540000,34.041000,,26.856000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.000000,5.540000,5.510000,34.041000,26.850000,123.600000,0.740000,,,,,,,,,,403,,,,,,,,
3,83,051.0 085.0,19-4903CR-HY-061-0354-05100850-0488A-3,488,5.020000,34.110000,,26.972000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,488.000000,5.020000,4.980000,34.110000,26.970000,113.100000,0.850000,,,,,,,,,,492,,,,,,,,
3,84,051.0 085.0,19-4903CR-HY-061-0354-05100850-0500A-7,500,4.970000,34.113000,,26.980000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.000000,4.970000,4.930000,34.113000,26.980000,112.500000,0.860000,,,,,,,,,,504,,,,,,,,
3,85,051.0 085.0,19-4903CR-HY-061-0354-05100850-0600A-7,600,4.590000,34.135000,,27.041000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.000000,4.590000,4.540000,34.135000,27.040000,107.300000,0.970000,,,,,,,,,,605,,,,,,,,
3,86,051.0 085.0,19-4903CR-HY-061-0354-05100850-0700A-7,700,4.310000,34.151000,,27.084000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.000000,4.310000,4.260000,34.151000,27.080000,103.800000,1.080000,,,,,,,,,,706,,,,,,,,
3,87,051.0 085.0,19-4903CR-HY-061-0354-05100850-0789A-3,789,4.140000,34.160000,,27.110000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,789.000000,4.140000,4.080000,34.160000,27.110000,102.000000,1.170000,,,,,,,,,,796,,,,,,,,
3,88,051.0 085.0,19-4903CR-HY-061-0354-05100850-0800A-7,800,4.110000,34.169000,,27.120000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.000000,4.110000,4.050000,34.169000,27.120000,101.000000,1.180000,,,,,,,,,,807,,,,,,,,
3,89,051.0 085.0,19-4903CR-HY-061-0354-05100850-0900A-7,900,3.890000,34.252000,,27.209000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.000000,3.890000,3.820000,34.252000,27.200000,93.200000,1.280000,,,,,,,,,,908,,,,,,,,
3,90,051.0 085.0,19-4903CR-HY-061-0354-05100850-1000A-7,1000,3.660000,34.336000,,27.300000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000000,3.660000,3.590000,34.336000,27.300000,85.100000,1.370000,,,,,,,,,,1009,,,,,,,,
3,91,051.0 085.0,19-4903CR-HY-061-0354-05100850-1100A-7,1100,3.430000,34.421000,,27.390000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1100.000000,3.430000,3.350000,34.421000,27.390000,76.800000,1.450000,,,,,,,,,,1110,,,,,,,,
3,92,051.0 085.0,19-4903CR-HY-061-0354-05100850-1134A-3,1134,3.350000,34.450000,,27.421000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1134.000000,3.350000,3.270000,34.450000,27.420000,74.000000,1.470000,,,,,,,,,,1144,,,,,,,,
4,93,050.0 095.0,19-4903CR-HY-061-1042-05000950-0000B-3,0,10.400000,32.680000,,25.074000,,,,3,1,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,10.400000,10.400000,32.680000,25.070000,287.700000,0.000000,,,,,,,,,,0,,,,,,,,
4,94,050.0 095.0,19-4903CR-HY-061-1042-05000950-0008A-3,8,10.220000,32.700000,,25.120000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.000000,10.220000,10.220000,32.700000,25.120000,283.500000,0.020000,,,,,,,,,,8,,,,,,,,
4,95,050.0 095.0,19-4903CR-HY-061-1042-05000950-0010A-7,10,10.200000,32.694000,,25.119000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.000000,10.200000,10.200000,32.694000,25.110000,283.700000,0.020000,,,,,,,,,,10,,,,,,,,
4,96,050.0 095.0,19-4903CR-HY-061-1042-05000950-0019A-3,19,10.140000,32.660000,,25.103000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,19.000000,10.140000,10.140000,32.660000,25.100000,285.400000,0.050000,,,,,,,,,,19,,,,,,,,
4,97,050.0 095.0,19-4903CR-HY-061-1042-05000950-0020A-7,20,10.140000,32.657000,,25.100000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.000000,10.140000,10.140000,32.657000,25.100000,285.700000,0.050000,,,,,,,,,,20,,,,,,,,
4,98,050.0 095.0,19-4903CR-HY-061-1042-05000950-0030A-7,30,10.070000,32.641000,,25.100000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.000000,10.070000,10.070000,32.641000,25.100000,285.900000,0.080000,,,,,,,,,,30,,,,,,,,
4,99,050.0 095.0,19-4903CR-HY-061-1042-05000950-0040A-3,40,9.970000,NaN,,NaN,,,,3,2,NaN,NaN,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,40.000000,9.970000,9.970000,NaN,NaN,NaN,0.110000,,,,,,,,,,40,,,,,,,,
4,100,050.0 095.0,19-4903CR-HY-061-1042-05000950-0050A-7,50,9.720000,32.699000,,25.203000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.000000,9.720000,9.710000,32.699000,25.200000,276.500000,0.140000,,,,,,,,,,50,,,,,,,,
4,101,050.0 095.0,19-4903CR-HY-061-1042-05000950-0062A-3,62,9.420000,32.790000,,25.323000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,62.000000,9.420000,9.410000,32.790000,25.320000,265.200000,0.170000,,,,,,,,,,62,,,,,,,,
4,102,050.0 095.0,19-4903CR-HY-061-1042-05000950-0075A-7,75,9.320000,32.967000,,25.477000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.000000,9.320000,9.310000,32.967000,25.470000,250.800000,0.200000,,,,,,,,,,75,,,,,,,,
4,103,050.0 095.0,19-4903CR-HY-061-1042-05000950-0084A-3,84,9.270000,33.100000,,25.590000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,84.000000,9.270000,9.260000,33.100000,25.590000,240.300000,0.230000,,,,,,,,,,84,,,,,,,,
4,104,050.0 095.0,19-4903CR-HY-061-1042-05000950-0100A-7,100,9.020000,33.286000,,25.775000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.000000,9.020000,9.010000,33.286000,25.770000,223.000000,0.260000,,,,,,,,,,101,,,,,,,,
4,105,050.0 095.0,19-4903CR-HY-061-1042-05000950-0125A-7,125,8.600000,33.533000,,26.034000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.000000,8.600000,8.590000,33.533000,26.030000,198.800000,0.320000,,,,,,,,,,126,,,,,,,,
4,106,050.0 095.0,19-4903CR-HY-061-1042-05000950-0127A-3,127,8.560000,33.550000,,26.053000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,127.000000,8.560000,8.550000,33.550000,26.050000,197.000000,0.320000,,,,,,,,,,128,,,,,,,,
4,107,050.0 095.0,19-4903CR-HY-061-1042-05000950-0150A-7,150,8.320000,33.746000,,26.244000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.000000,8.320000,8.300000,33.746000,26.240000,179.300000,0.360000,,,,,,,,,,151,,,,,,,,
4,108,050.0 095.0,19-4903CR-HY-061-1042-05000950-0164A-3,164,8.180000,33.840000,,26.339000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,164.000000,8.180000,8.160000,33.840000,26.330000,170.500000,0.390000,,,,,,,,,,165,,,,,,,,
4,109,050.0 095.0,19-4903CR-HY-061-1042-05000950-0200A-7,200,7.710000,33.863000,,26.426000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.000000,7.710000,7.690000,33.863000,26.420000,162.700000,0.450000,,,,,,,,,,201,,,,,,,,
4,110,050.0 095.0,19-4903CR-HY-061-1042-05000950-0242A-3,242,7.160000,33.890000,,26.526000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,242.000000,7.160000,7.140000,33.890000,26.520000,153.700000,0.510000,,,,,,,,,,244,,,,,,,,
4,111,050.0 095.0,19-4903CR-HY-061-1042-05000950-0250A-7,250,7.080000,33.893000,,26.539000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.000000,7.080000,7.060000,33.893000,26.530000,152.500000,0.530000,,,,,,,,,,252,,,,,,,,
4,112,050.0 095.0,19-4903CR-HY-061-1042-05000950-0300A-7,300,6.610000,33.910000,,26.616000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.000000,6.610000,6.580000,33.910000,26.610000,145.700000,0.600000,,,,,,,,,,302,,,,,,,,
4,113,050.0 095.0,19-4903CR-HY-061-1042-05000950-0329A-3,329,6.380000,33.750000,,26.521000,,,,3,2,NaN,2,8,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,329.000000,6.380000,6.350000,33.750000,NaN,NaN,0.640000,,,,,,,,,,331,,,,,,,,
4,114,050.0 095.0,19-4903CR-HY-061-1042-05000950-0400A-7,400,5.790000,33.955000,,26.757000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.000000,5.790000,5.760000,33.955000,26.750000,133.100000,0.740000,,,,,,,,,,403,,,,,,,,
4,115,050.0 095.0,19-4903CR-HY-061-1042-05000950-0492A-3,492,5.140000,34.000000,,26.871000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,492.000000,5.140000,5.100000,34.000000,26.870000,122.800000,0.860000,,,,,,,,,,496,,,,,,,,
4,116,050.0 095.0,19-4903CR-HY-061-1042-05000950-0500A-7,500,5.100000,34.010000,,26.884000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.000000,5.100000,5.060000,34.010000,26.880000,121.700000,0.870000,,,,,,,,,,504,,,,,,,,
4,117,050.0 095.0,19-4903CR-HY-061-1042-05000950-0600A-7,600,4.650000,34.128000,,27.028000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.000000,4.650000,4.600000,34.128000,27.020000,108.600000,0.980000,,,,,,,,,,605,,,,,,,,
4,118,050.0 095.0,19-4903CR-HY-061-1042-05000950-0700A-7,700,4.310000,34.245000,,27.159000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.000000,4.310000,4.260000,34.245000,27.150000,96.800000,1.090000,,,,,,,,,,706,,,,,,,,
4,119,050.0 095.0,19-4903CR-HY-061-1042-05000950-0739A-3,739,4.210000,34.290000,,27.205000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,739.000000,4.210000,4.150000,34.290000,27.200000,92.700000,1.120000,,,,,,,,,,745,,,,,,,,
4,120,050.0 095.0,19-4903CR-HY-061-1042-05000950-0800A-7,800,4.070000,34.309000,,27.236000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,800.000000,4.070000,4.010000,34.309000,27.230000,90.200000,1.180000,,,,,,,,,,807,,,,,,,,
4,121,050.0 095.0,19-4903CR-HY-061-1042-05000950-0900A-7,900,3.830000,34.340000,,27.285000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,900.000000,3.830000,3.760000,34.340000,27.280000,85.900000,1.270000,,,,,,,,,,908,,,,,,,,
4,122,050.0 095.0,19-4903CR-HY-061-1042-05000950-1000A-7,1000,3.590000,34.372000,,27.335000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1000.000000,3.590000,3.520000,34.372000,27.330000,81.600000,1.350000,,,,,,,,,,1009,,,,,,,,
4,123,050.0 095.0,19-4903CR-HY-061-1042-05000950-1085A-3,1085,3.390000,34.400000,,27.377000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,1085.000000,3.390000,3.310000,34.400000,27.370000,77.800000,1.420000,,,,,,,,,,1095,,,,,,,,
5,124,050.0 104.0,19-4903CR-HY-061-1706-05001040-0000B-3,0,10.500000,32.750000,,25.111000,,,,3,1,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,10.500000,10.500000,32.750000,25.110000,284.200000,0.000000,,,,,,,,,,0,,,,,,,,
5,125,050.0 104.0,19-4903CR-HY-061-1706-05001040-0008A-3,8,10.520000,32.750000,,25.108000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,8.000000,10.520000,10.520000,32.750000,25.100000,284.700000,0.020000,,,,,,,,,,8,,,,,,,,
5,126,050.0 104.0,19-4903CR-HY-061-1706-05001040-0010A-7,10,10.510000,32.748000,,25.108000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.000000,10.510000,10.510000,32.748000,25.100000,284.700000,0.020000,,,,,,,,,,10,,,,,,,,
5,127,050.0 104.0,19-4903CR-HY-061-1706-05001040-0019A-3,19,10.480000,32.740000,,25.107000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,19.000000,10.480000,10.480000,32.740000,25.100000,285.000000,0.050000,,,,,,,,,,19,,,,,,,,
5,128,050.0 104.0,19-4903CR-HY-061-1706-05001040-0020A-7,20,10.470000,32.740000,,25.109000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.000000,10.470000,10.470000,32.740000,25.100000,284.800000,0.050000,,,,,,,,,,20,,,,,,,,
5,129,050.0 104.0,19-4903CR-HY-061-1706-05001040-0030A-7,30,10.340000,32.737000,,25.129000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.000000,10.340000,10.340000,32.737000,25.120000,283.100000,0.080000,,,,,,,,,,30,,,,,,,,
5,130,050.0 104.0,19-4903CR-HY-061-1706-05001040-0037A-3,37,10.200000,NaN,,NaN,,,,3,2,NaN,NaN,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,37.000000,10.200000,10.200000,NaN,NaN,NaN,0.100000,,,,,,,,,,37,,,,,,,,
5,131,050.0 104.0,19-4903CR-HY-061-1706-05001040-0050A-7,50,9.850000,32.738000,,25.212000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.000000,9.850000,9.840000,32.738000,25.210000,275.600000,0.140000,,,,,,,,,,50,,,,,,,,
5,132,050.0 104.0,19-4903CR-HY-061-1706-05001040-0055A-3,55,9.700000,32.740000,,25.238000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,55.000000,9.700000,9.690000,32.740000,25.230000,273.200000,0.150000,,,,,,,,,,55,,,,,,,,
5,133,050.0 104.0,19-4903CR-HY-061-1706-05001040-0071A-3,71,9.290000,32.740000,,25.305000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,71.000000,9.290000,9.280000,32.740000,25.300000,267.100000,0.190000,,,,,,,,,,71,,,,,,,,
5,134,050.0 104.0,19-4903CR-HY-061-1706-05001040-0075A-7,75,9.200000,32.791000,,25.359000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,75.000000,9.200000,9.190000,32.791000,25.350000,262.100000,0.200000,,,,,,,,,,75,,,,,,,,
5,135,050.0 104.0,19-4903CR-HY-061-1706-05001040-0100A-3,100,9.350000,33.420000,,25.827000,,,,3,2,8,2,NaN,9,9,8,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,100.000000,9.350000,NaN,33.420000,NaN,NaN,0.260000,,,,,,,,,,101,,,,,,,,
5,136,050.0 104.0,19-4903CR-HY-061-1706-05001040-0125A-7,125,8.280000,33.565000,,26.108000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.000000,8.280000,8.270000,33.565000,26.100000,191.700000,0.310000,,,,,,,,,,126,,,,,,,,
5,137,050.0 104.0,19-4903CR-HY-061-1706-05001040-0128A-3,128,8.240000,33.620000,,26.157000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,128.000000,8.240000,8.230000,33.620000,26.150000,187.100000,0.320000,,,,,,,,,,129,,,,,,,,
5,138,050.0 104.0,19-4903CR-HY-061-1706-05001040-0150A-7,150,7.950000,33.724000,,26.281000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.000000,7.950000,7.940000,33.724000,26.280000,175.600000,0.360000,,,,,,,,,,151,,,,,,,,
5,139,050.0 104.0,19-4903CR-HY-061-1706-05001040-0191A-3,191,7.500000,33.780000,,26.391000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,191.000000,7.500000,7.480000,33.780000,26.390000,165.800000,0.430000,,,,,,,,,,192,,,,,,,,
5,140,050.0 104.0,19-4903CR-HY-061-1706-05001040-0200A-7,200,7.420000,33.807000,,26.424000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.000000,7.420000,7.400000,33.807000,26.420000,162.800000,0.440000,,,,,,,,,,201,,,,,,,,
5,141,050.0 104.0,19-4903CR-HY-061-1706-05001040-0250A-7,250,6.980000,33.938000,,26.588000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.000000,6.980000,6.960000,33.938000,26.580000,147.800000,0.520000,,,,,,,,,,252,,,,,,,,
5,142,050.0 104.0,19-4903CR-HY-061-1706-05001040-0255A-3,255,6.940000,33.950000,,26.603000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,255.000000,6.940000,6.920000,33.950000,26.600000,146.400000,0.530000,,,,,,,,,,257,,,,,,,,
5,143,050.0 104.0,19-4903CR-HY-061-1706-05001040-0300A-7,300,6.540000,33.988000,,26.687000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,300.000000,6.540000,6.510000,33.988000,26.680000,139.000000,0.590000,,,,,,,,,,302,,,,,,,,
5,144,050.0 104.0,19-4903CR-HY-061-1706-05001040-0380A-3,380,5.860000,34.000000,,26.784000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,380.000000,5.860000,5.830000,34.000000,26.780000,130.400000,0.700000,,,,,,,,,,383,,,,,,,,
5,145,050.0 104.0,19-4903CR-HY-061-1706-05001040-0400A-7,400,5.770000,34.012000,,26.805000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,400.000000,5.770000,5.740000,34.012000,26.800000,128.600000,0.730000,,,,,,,,,,403,,,,,,,,
5,146,050.0 104.0,19-4903CR-HY-061-1706-05001040-0500A-7,500,5.300000,34.075000,,26.912000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,500.000000,5.300000,5.260000,34.075000,26.910000,119.300000,0.850000,,,,,,,,,,504,,,,,,,,
5,147,050.0 104.0,19-4903CR-HY-061-1706-05001040-0600A-7,600,4.830000,34.141000,,27.019000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,600.000000,4.830000,4.780000,34.141000,27.010000,109.700000,0.960000,,,,,,,,,,605,,,,,,,,
5,148,050.0 104.0,19-4903CR-HY-061-1706-05001040-0700A-7,700,4.360000,34.211000,,27.127000,,,,7,2,NaN,3,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,700.000000,4.360000,4.310000,34.211000,27.120000,99.900000,1.070000,,,,,,,,,,706,,,,,,,,
5,149,050.0 104.0,19-4903CR-HY-061-1706-05001040-0755A-3,755,4.100000,34.250000,,27.185000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,755.000000,4.100000,4.040000,34.250000,27.180000,94.500000,1.120000,,,,,,,,,,761,,,,,,,,
6,150,049.0 114.0,19-4903CR-HY-062-0036-04901140-0000B-3,0,11.600000,32.880000,,25.017000,,,,3,1,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,11.600000,11.600000,32.880000,25.010000,293.100000,0.000000,,,,,,,,,,0,,,,,,,,
6,151,049.0 114.0,19-4903CR-HY-062-0036-04901140-0009A-3,9,11.690000,32.860000,,24.986000,,,,3,2,NaN,2,NaN,9,9,NaN,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,9.000000,11.690000,11.690000,32.860000,24.980000,296.400000,0.020000,,,,,,,,,,9,,,,,,,,
